,ci_test_results,z_test_results,z_test_p_values,t_test_p_values,mean_diff
DNAJB6,True,True,1.9385614274550893e-16,6.0019617501332955e-16,35.49019785200002
MAN1B1,True,True,4.0277770981614796e-06,4.549975433049978e-06,6.545974476600001
BNIPL,False,False,0.8817533809402516,0.881783430754577,0.11188972516999973
TRIM23,False,False,0.21807321504255073,0.2183633478440349,1.0414146167999974
TAOK1,True,True,0.025217723044794735,0.025437646189966866,3.2448200420000006
ZNF672,True,True,0.0002738470276618767,0.000287879727024601,5.085723372399997
GPR61,True,True,0.03750669982378014,0.0377613852858734,2.553458530304694
NCDN,False,False,0.25134049073097975,0.25161541420669997,1.4989858222000052
ABHD17A,True,True,9.997825425464562e-46,8.683118550532733e-42,86.2252379294
STARD3NL,True,True,1.0940804636575208e-17,4.095065541547696e-17,16.478562626000006
OR5A2,False,False,0.9052807887792013,0.9053047356076876,0.15913370097438828
PPP1CA,True,True,9.747560831323159e-17,3.1539381643147236e-16,39.74988181200001
COPE,True,True,2.8806744280375732e-05,3.134064369186058e-05,15.922602447999992
MOS,False,False,0.33465935550524994,0.33489306926843354,0.756326243752814
GNAS,True,True,0.037448738812600135,0.037703292811920176,24.361940519999848
IL12B,False,False,0.4618222943831455,0.4619952001408003,0.3422186919807999
SEPT2,True,True,9.308801894066567e-05,9.936622710129821e-05,19.45980949999995
USP17L10,False,False,0.6941694996017764,0.6942534778149325,0.348656162797216
PNMT,False,False,0.8625941768616098,0.8626292711346433,0.20871477440139996
CCDC167,False,False,0.347886131554761,0.34811325151029393,1.9603387141999988
FKSG61,True,True,0.012626329010633945,0.012787201386233906,2.4488784380279967
RSPH4A,False,False,0.2008588721756206,0.2011561946665495,0.9122447752205001
EGFR,False,False,0.38705110445131596,0.387258967801583,1.979150293159563
NRARP,False,False,0.6787205029895125,0.6788095090065212,0.5636423545100007
SH2D2A,True,True,1.2508846157134081e-53,2.888949986487124e-48,81.33486987745201
RHBDD3,False,False,0.37610279212739806,0.3763159876436165,0.7324977585199992
ARPP19,False,False,0.9559736595989156,0.9559847092317255,0.16539335000000221
OR4F4,False,False,0.08489790638764923,0.08520767403852476,1.34491052204225
C9orf41,True,True,0.0022516762969863983,0.0023114610224247386,1.3827494307999988
LCE2C,False,False,0.08179643464186385,0.08210465948534586,0.7476301062954129
PDE4A,True,True,1.0628375361894418e-07,1.311289665041031e-07,11.277455791840001
SDR9C7,False,False,0.12679712008689065,0.12711396507785996,1.5263748495968568
LIMCH1,False,False,0.649162179734672,0.6492611210560544,1.1768506528376008
RBP2,False,False,0.3587273533655554,0.358949096390731,1.1818951459029994
TSPAN15,False,False,0.32065413987664804,0.32089486035243797,1.9098484684906012
SLC41A2,False,False,0.05298587478723846,0.05326815562297312,2.3499858704199994
CIZ1,True,True,0.0022030136726399565,0.002261971026534279,5.055028425000003
DARS,False,False,0.13083421070859405,0.13115075741516105,3.4477173759999857
TMEM249,False,False,0.45767507540043517,0.457849844650568,0.25902789067468013
C17orf96,False,False,0.60251107832605,0.602626602415973,0.6202671924101999
IL17C,True,True,0.011617682215472103,0.011771990168304696,1.8431271905284796
TRMT1L,False,False,0.13312823881136593,0.1334445602354875,1.8711878580000025
FABP4,True,True,0.04311596789899604,0.04338226088402063,5.0891805451538
BCL2L14,False,False,0.1201369720981306,0.12045401326438586,1.9217023905906
ZC3H7B,False,False,0.5616688577370319,0.5617998697917046,0.8281522910000021
ANAPC5,False,False,0.07037413053971406,0.0706748875361097,3.6972537519999804
OR5M9,False,False,0.1535085835740086,0.1538213796168609,1.3234428725247733
NCOA1,True,True,9.237387585522263e-23,8.63680639935592e-22,13.051950828599999
NMD3,False,False,0.15557844022859993,0.15589074529915592,2.331914686599994
ARSG,True,True,0.004957610367297061,0.0050544923636150286,3.807681608000003
DLGAP1,False,False,0.48973460485317577,0.48989521997115226,0.6478431792732
ACSL6,False,False,0.3018303200181601,0.30208046173066677,1.280854295895999
BIK,True,True,0.004897728331861821,0.00499392504809848,3.3582583140494
CHRNG,False,False,0.9707868210124848,0.970794144562803,0.029268492348399677
GOLT1B,True,True,0.009453488754020503,0.009592226649051861,7.21159347399999
UBA1,False,False,0.509855347092202,0.510007379382682,1.9675712060000023
IDI2,False,False,0.5728239241183619,0.5729506129779618,0.46019731783671214
AKR1E2,False,False,0.5566260425783371,0.5567590323008959,0.2968958239849404
CBR1,False,False,0.4316646440653241,0.4318513129785082,2.2887231955999923
XKR9,False,False,0.8863344050989229,0.8863632592134645,0.20849534512739964
LALBA,False,False,0.10821448966851843,0.10853082345645097,1.78160428236006
AC012314.1,False,False,0.4335981568997819,0.4337839289495491,0.31435378681139997
TSC22D4,True,True,5.162606681886825e-18,2.0352876164870183e-17,30.226339880000026
OSTN,False,False,0.9733444498437777,0.9733511312148464,0.05145461498879955
ZBTB25,False,False,0.5006947603002255,0.5008506711208339,0.790583515199998
AC012314.31,False,False,0.566572617815726,0.5667017206763443,0.5986213200290003
CATSPER1,False,False,0.3250825288924287,0.325321032262494,0.6805714279914004
WNT7B,False,False,0.11077874163477744,0.11109535408149236,2.6928698819968
GPR139,False,False,0.18133594235803896,0.18164057279604334,1.4891982009414
USP53,True,True,0.03090553176049794,0.031143446172970077,1.714886507560002
CLN6,False,False,0.10892108891358933,0.1092375069114858,1.7700112493999995
PGA3,False,False,0.8686808118401741,0.8687142955519861,0.2483728910851397
CSNK1G2,True,True,9.463042898620493e-12,1.6344611347956234e-11,25.35423791400001
SLC35D2,True,True,0.00100375191980898,0.0010388525113868704,2.9522310725999965
RPS15A,True,True,9.315370499413063e-15,2.284834839693604e-14,488.63913632000003
CDH3,False,False,0.742161283208782,0.7422303080632067,0.8734802271617994
RMDN2,False,False,0.14933948101276504,0.1496531983694275,2.1639528181200003
OR11H4,False,False,0.18380599868670577,0.18410976459196896,1.3901120338422512
ALPK1,True,True,0.01864244670088962,0.018835821921581793,2.99598601986
ISY1,True,True,9.468934407921479e-06,1.0514061788141679e-05,6.045148340400004
LRRC10B,False,False,0.08624749609386903,0.08655787802907669,2.211002775173502
SLC7A11,True,True,0.0015483833105213473,0.0015952902549645905,4.343991920120002
NPHP3,False,False,0.7689385060294966,0.7689995860054295,0.36335850305999884
IFNA17,True,True,1.285944576089365e-05,1.4195712394023814e-05,145.68964084809176
OR4X2,False,False,0.2349783702323205,0.23526094700152625,2.8599547813232795
COA3,True,True,0.0033709762663848087,0.00344790196647035,6.859245874800003
SPAG8,True,True,0.0011378542843815313,0.0011760619986318753,0.20800634240099997
PTPRB,False,False,0.2816875091094301,0.28194767158064066,1.2109761571740005
RPS25,True,True,1.5489830922416592e-18,6.649888340948335e-18,277.5991876800001
BICD1,True,True,0.010443556593552854,0.010589691925897574,2.238622811000001
VPS13C,False,False,0.10372123449706272,0.1040368944512321,3.432428305399995
RBBP8,False,False,0.13451674106040445,0.13483290736823222,2.689663401999997
ASGR1,True,True,0.015106056869492552,0.015281554734760406,1.8078538870123992
KAAG1,False,False,0.3765170880139139,0.3767300809465869,0.9901504205066445
SRRM2,True,True,0.038523439330079505,0.03878039018082667,18.363023902000066
PMEPA1,False,False,0.20317956020102335,0.20347594916186135,8.64740356083
SPATA3,False,False,0.8775890585085792,0.8776201986171314,0.030855033526160036
ANP32E,False,False,0.19364000062380626,0.19394014512654412,4.509559393999993
GHITM,False,False,0.30340160893912016,0.30365096530454166,4.050719102000016
SLC25A15,False,False,0.4147790838120685,0.41497366507506084,0.7989803985599995
IL17F,False,False,0.8655269256024707,0.8655612428837532,0.6415635408521672
AKT1S1,True,True,0.02685229189267191,0.0270777844108175,4.781527253599997
GRAMD1B,False,False,0.7249911095164703,0.7250653738179775,0.696602614859394
SEPT4,False,False,0.7412739553338327,0.7413432480878412,0.5045434184266004
PRSS21,False,False,0.9664130178804918,0.9664214403329736,0.05484867128999937
UTS2R,False,False,0.3714691098559516,0.37168457525558163,1.2616907391129597
GRIN3B,False,False,0.8086119922370517,0.80866175651967,0.1331289888580005
JAM3,True,True,0.015153047501036158,0.015328804112724422,3.953467395299997
CXXC1,False,False,0.1508381070680889,0.1511515039315405,2.908667546800004
BEX4,True,True,7.735559285238338e-19,3.492165115875583e-18,15.510164320739996
CSF2,True,True,0.00956779400912539,0.009707411780008453,7.054607719232758
NLRP12,False,False,0.514882440652825,0.5150323652236084,1.0173884960396817
TPPP,False,False,0.166843271813502,0.16715255073005483,2.535187974346999
HYPK,False,False,0.1393354617430719,0.13965098530348913,1.8777878516000008
CHEK1,False,False,0.1280897666590881,0.1284065301798507,2.0553403502200034
SLC31A1,False,False,0.7361051307940704,0.7361759902390356,0.34269378940000017
UBE2E3,True,True,1.0653340427830703e-05,1.1802402306084093e-05,10.559505434000002
TCERG1,True,True,0.0017145419703898622,0.001764689369252607,2.5668250192000066
MYT1L,False,False,0.11339213916842836,0.11370896123789997,3.5064549076484632
MTHFR,False,False,0.467033872997378,0.46720445054871096,1.1001585490000068
KIAA1919,False,False,0.7815680895389815,0.7816255114568846,0.38308788866000043
ZNF8,True,True,0.03081167083170782,0.031049317862377756,1.3342084945999995
POU5F1,False,False,0.2665116488446897,0.26677926316748696,1.107164460019999
MRPL52,False,False,0.06125160638217422,0.0615439443987991,10.441040411999978
DCDC2,False,False,0.9327357998249407,0.9327527272184917,0.0465786752642392
ZNHIT1,True,True,0.0015465083316839284,0.001593377889829672,5.701746992000004
COA1,False,False,0.9737681640236202,0.9737747390340974,0.05031904759999151
ST3GAL6,False,False,0.7209634506586723,0.7210389613183483,0.3923214785959992
MET,False,False,0.41870813840642207,0.41890086601437193,3.848150019641995
PDZRN3,False,False,0.7769485749296584,0.7770073285239874,0.18483441414201618
AKR1B1,False,False,0.5815630848706088,0.581686436048705,10.01563977799998
LRRTM1,False,False,0.0529953317323351,0.05327762562957148,2.3912529506343003
GFRA1,False,False,0.9645594224165609,0.964568310875408,0.07098991844607472
FEZF2,False,False,0.7526960024103253,0.752761869778424,0.36685727271904156
CD6,True,True,2.7246287718805933e-05,2.9671595868525628e-05,14.034094326032001
CLIC6,False,False,0.8229150491652734,0.8229608524383764,0.2508519032067398
GRIN2D,False,False,0.7982296212722955,0.7982822983160467,0.17043565128519989
ECT2,False,False,0.14091340948344935,0.1412286888914388,2.7122107408000034
DAW1,False,False,0.5157845909597982,0.5159341388397829,0.9449721962789006
ADRBK2,True,True,3.596966608072143e-18,1.4544191405325068e-17,14.373234543814
LINC01556,False,False,0.4472123989944293,0.4473919113785174,0.404507260161189
NOC4L,False,False,0.06650200744617311,0.06679949304001435,2.8347165355999984
STK10,True,True,1.8212960478155994e-47,3.134216127320318e-43,58.87428751600004
SSR3,True,True,0.01362089934342117,0.013787878345847769,11.584033312000003
CRCT1,False,False,0.32757423803565455,0.32781149441468005,0.7409059470112778
CPSF2,False,False,0.2539737702208702,0.2542474376774013,1.333040662000002
SRSF9,False,False,0.45318616136199474,0.4533629583077533,3.720869821999969
PLD2,False,False,0.3018453459452777,0.30209548014930543,1.0292197564000016
CRY1,True,True,1.2303288581900215e-21,9.207355626038036e-21,9.098233692800003
AMER3,False,False,0.31874891588650667,0.31899059043647415,1.34392268401713
GAK,True,True,6.9653068921632e-08,8.695729387629703e-08,12.132971303999994
ZNF677,False,False,0.3476236265539032,0.347850877050061,1.7322070394199987
OR4A15,False,False,0.9827694038232776,0.9827737209051509,0.030156276083674882
FAM150B,False,False,0.44735660159421387,0.44753604820237636,1.1191777156632003
WRAP73,True,True,2.4049405110739906e-05,2.6247486735097805e-05,4.027431026399995
DPP3,False,False,0.41464433711944193,0.41483898208504744,0.991831340600001
NEK8,True,True,0.0067708124776596,0.006886568363987327,3.2098361134000015
PGLYRP3,False,False,0.33768431347235484,0.3379165166247896,1.1831657397610877
GPBAR1,False,False,0.08210668983175061,0.08241507749558057,2.0795997456920006
MLLT11,True,True,7.017000025522296e-08,8.758428448958364e-08,3.955564564800003
MSL2,True,True,3.114641914279878e-07,3.7343764820315384e-07,9.360415578999998
KIAA0930,True,True,1.5699101896053254e-05,1.7266237518924478e-05,14.643188425999995
BIRC7,False,False,0.7534987109268213,0.753564339429431,0.4456581675563478
VPS16,True,True,3.562194654938546e-21,2.4407975735511096e-20,12.859606202400009
ELAVL4,False,False,0.4727403193926052,0.47290836510724965,0.4791271174156093
MOCS1,False,False,0.131324374597919,0.13164087647397213,2.682209922683999
CALM1,True,True,2.490934036808556e-31,1.81430836312382e-29,146.48461245200002
MUC15,False,False,0.1342358185100794,0.1345520173199894,2.20556770593754
OR2A14,False,False,0.3227868498149412,0.32302650242201714,0.5726529128190799
DADB-127H9.10,False,False,0.5095222255842142,0.509674398062311,0.42036011037056
LYPD6,False,False,0.9986297524204971,0.9986300956265176,0.0007989614030998737
ADCK4,True,True,0.005865172695795021,0.005971922436019451,2.4314109015999996
SSNA1,True,True,7.883092571496703e-10,1.1381967526279725e-09,10.916365913999982
ZBTB1,False,False,0.06243213470133705,0.06272570674015347,6.097890742000004
DLG2,False,False,0.10626832078614261,0.10658439257613124,2.6160973232519193
TMEM171,False,False,0.99744471502064,0.99744535504619,0.003058433472999944
SLC34A2,False,False,0.6469043995528726,0.6470041174548089,0.5022620778356401
KCNH4,False,False,0.4558668345661897,0.4560424192917103,0.3192168194048999
GFRAL,False,False,0.4200736315160525,0.4202657166624477,0.5620382891435001
CTDNEP1,True,True,0.012104003800749379,0.012261526118951056,5.686011112000017
AVEN,False,False,0.1605113558015523,0.16082240647294352,1.6108028945680015
PSD4,True,True,9.487797683731268e-20,5.010920967679388e-19,20.504787996800005
UBALD1,True,True,1.4884088100944065e-10,2.2897015555264464e-10,7.386340227999995
DUSP14,False,False,0.0828447422573189,0.08315350954754762,1.886488406799998
UBE2D3,True,True,0.007293334327473692,0.007413962589132794,18.836123830000076
C6orf223,False,False,0.42390638058727026,0.42409666733054086,0.24275543736790017
RPUSD1,True,True,1.3328312428824405e-13,2.828338027851858e-13,4.935632937400001
AL357140.1,False,False,0.9831312484102316,0.9831354747782868,0.006585669398894101
HSF5,True,True,0.03241258986257247,0.0326546775798388,1.1506832577586001
ZNF358,False,False,0.6655139829121388,0.6656073755514793,0.7779107377999992
MAGEB17,False,False,0.6249345108337219,0.6250419214966324,1.036736096164191
NT5C3A,True,True,0.039912231679310385,0.04017215652896156,11.031177458799988
PYDC1,False,False,0.21997130653074526,0.22026061260828045,1.1204094226168857
PEBP4,False,False,0.08285572898614714,0.08316450184629626,0.8490274300439424
C4orf47,False,False,0.9756394862199078,0.9756455915786906,0.03043861838879991
SUGT1,False,False,0.14513060750264334,0.14544515771052174,2.1508357505999953
PIF1,False,False,0.4059652330404149,0.40616399912055023,1.5529436313740002
PCDHB5,False,False,0.8418770923203734,0.8419177299217158,0.271398509190274
LLGL1,True,True,0.008918289220254469,0.009052811097735931,3.2558438300000017
TRIO,True,True,2.0068030403599597e-08,2.599038089837185e-08,10.8633577292
GPR50,False,False,0.34632685053619605,0.3465547461198487,0.8779816216632361
OLAH,False,False,0.14956353591840005,0.14987720613854127,2.7439639538143004
TRIM49B,False,False,0.08327794990008076,0.08358693502310804,3.297849526451948
C9orf114,True,True,4.772490852439734e-06,5.372283924370801e-06,4.213589415000001
PRPF4B,False,False,0.7558935297927017,0.755958447085025,0.48999538240000007
CALML4,False,False,0.47761153932170486,0.4777774383154375,0.3862290579199996
TOMM5,False,False,0.8540105524333268,0.8540479315371301,0.773857841999984
FLT3LG,True,True,0.0005244585936797942,0.000546838020581837,9.348069806339993
ZNF595,False,False,0.15064157296039385,0.15095501254842894,2.7228677237200003
KIFAP3,True,True,0.0027903983860724495,0.0028588441255064123,2.885240353800004
ARL10,False,False,0.6094130292353466,0.6095260272201595,0.367582238939999
MR1,True,True,1.7464054578887055e-05,1.9169915141471333e-05,5.284684293199998
ARNTL,True,True,1.2291439317665365e-22,1.1207359553840089e-21,18.858460498599996
APLF,False,False,0.29841106934982387,0.29866291874131073,0.6278241131599995
SSTR4,False,False,0.630750862569653,0.6308562123336745,0.3127227555802823
ASPRV1,False,False,0.6774327771317756,0.6775222072300591,0.2688267641011999
CCL15,False,False,0.3863036501641809,0.3865118760878764,0.8539342718046004
RPS3,True,True,1.6407566430062648e-06,1.8900269825820892e-06,201.8249389599996
POLR3H,False,False,0.572196327225931,0.5723232574372741,0.6248862628000005
DUOXA2,False,False,0.5866476223014059,0.5867690513058283,0.3229221025594582
DDX4,False,False,0.9402750899091857,0.9402901050233853,0.10309168809624003
VLDLR,False,False,0.504825047776919,0.5049792038329177,0.8888515571679996
CEP97,False,False,0.1882718591450281,0.18857401466296847,0.7745108294800014
ADARB2,False,False,0.5847117207864017,0.584833879941886,0.6671114836880003
ASCC1,False,False,0.7722273397599673,0.7722874618627115,0.3382547335999959
IFT46,False,False,0.9038430923017383,0.9038674095075139,0.10016870100000475
APBA2,True,True,9.24265910860258e-47,1.2021610557730424e-42,44.88188513163801
ARHGEF28,False,False,0.06536953663481164,0.06566598433542209,3.349525795912
LAMC3,False,False,0.6910034022344469,0.6910884019278793,0.24663376964859984
CHKA,False,False,0.6167135825629002,0.6168239365374817,0.8480157644000066
GPR6,False,False,0.08515747680354309,0.08546736522166787,1.1984770066687316
